Subtitle Block,label,score
- I was gonna say evil.- We're sorry we woke you.,remorse,0.8021659851074219
Everything's okay.Go back to bed. It's late.,approval,0.6408504843711853
"- Good night, Mom. Night, Dad.- Good night.",gratitude,0.4623025953769684
"In fact, we should all be in bed.",neutral,0.954057514667511
Request claimon claim numbers 158183...,neutral,0.9687655568122864
Haven't you got him yet?Where is he?,curiosity,0.5556488037109375
Mr. Huph would like to talkto you in his office.,neutral,0.9442545175552368
- Now?- Now.,neutral,0.9290319681167603
"Sit down, Bob.",neutral,0.9617431163787842
"I'm not happy, Bob. Not happy.",sadness,0.6086128950119019
- Ask me why.- Okay. Why?,neutral,0.6256264448165894
"Why what? Be specific, Bob.",neutral,0.679736316204071
Why are you unhappy?,curiosity,0.43106958270072937
Your customers make me unhappy.,disappointment,0.37725597620010376
"What, you've gotten complaints?",curiosity,0.5822777152061462
Complaints I can handle.,approval,0.5744171738624573
What I can't handle is your customers'inexplicable knowledge,neutral,0.25036826729774475
"of Insuricare's inner workings!They're experts. Experts, Bob!",admiration,0.911522626876831
"Exploiting every loophole,dodging every obstacle!",neutral,0.934608519077301
They're penetrating the bureaucracy!,neutral,0.780159592628479
- Did I do something illegal?- No.,disapproval,0.6277998089790344
- We shouldn't help our customers?- The law requires that I answer no.,disapproval,0.5467474460601807
- We're supposed to help people.- Help our people!,caring,0.7444143295288086
Starting with our stockholders.,neutral,0.9606719613075256
"Who's helping them out, huh?",curiosity,0.5684553384780884
"You know, Bob, a company...",neutral,0.9522549510002136
Is like an enormous clock.,neutral,0.9065658450126648
...is like an enormous...Yes. Precisely.,approval,0.6618494391441345
It only works if allthe little cogs mesh together.,neutral,0.7951064109802246
"Now, a clock needs to be cleaned,well-lubricated and wound tight.",neutral,0.9536355137825012
"The best clocks have jewel movements,cogs that fit, that cooperate by design.",neutral,0.6910355687141418
"I'm beingmetaphorical, Bob.",neutral,0.9644736647605896
Know what I mean by cooperative cogs?,neutral,0.45461490750312805
Bob?,neutral,0.777849555015564
"Bob? Look at mewhen I'm talking to you, Parr.",neutral,0.8954496383666992
"- That man out there, he needs help.- Don't change the subject.",caring,0.6813161373138428
- We're discussing your attitude.- He is getting mugged!,neutral,0.9396575689315796
"- Well, let's hope we don't cover him.- I'll be right back.",optimism,0.896426260471344
Stop right now or you're fired!,neutral,0.5597069263458252
Close the door.,neutral,0.9581648707389832
"Get over here, now.",neutral,0.9067057967185974
"I'm not happy, Bob. Not happy.",sadness,0.6086128950119019
"- He got away.- Good thing, too.",admiration,0.38772690296173096
You were this close to losing your...,neutral,0.6764246821403503
Uh-oh.,neutral,0.9227851629257202
Please report tooperating room 722 immediately.,neutral,0.9676300883293152
- How is he?- He'll live.,neutral,0.6446470618247986
"- I'm fired, aren't I?- You think?",neutral,0.5442519187927246
"- What can I say, Rick?- Nothing you haven't said before.",neutral,0.7031383514404297
- Someone was in trouble.- Always.,neutral,0.7319415807723999
"- I had to do something.- Every time you say that,",neutral,0.8722288608551025
it's a month and a halfof trouble for me.,neutral,0.20158751308918
Hundreds of thousandsof taxpayer's dollars.,neutral,0.9606007933616638
- I know.- We pay to keep the company quiet.,neutral,0.9028667211532593
"We pay damages, erase memories,relocate your family.",neutral,0.47563719749450684
"Every time it gets harder.Money, money, money.",neutral,0.7220414280891418
"We can't keep doing this. Weappreciate what you did in the old days,",disapproval,0.39683735370635986
"but those days are over.From now on, you're on your own.",neutral,0.7934467792510986
"Listen, Bob. Maybe I could relocate you,you know, for old times' sake.",neutral,0.9016990065574646
I can't do that to my family.Everyone just got settled.,disapproval,0.6639724373817444
I'll make it work. Thanks.,gratitude,0.9812130331993103
Take care of yourself.,caring,0.8993488550186157
What are you waiting for?,curiosity,0.5862470865249634
"I don't know.Something amazing, I guess.",admiration,0.8626872897148132
"Me, too, kid.",neutral,0.888997495174408
Huh?,neutral,0.5914810299873352
"""Hold still""?",neutral,0.8035326600074768
"Match, Mr. Incredible.",admiration,0.9130801558494568
Room is secure. Commence message.,neutral,0.6938261985778809
"Hello, Mr. Incredible.Yes, we know who you are.",neutral,0.5745354890823364
"Rest assured,your secret is safe with us.",caring,0.7486704587936401
My name is Mirage.We have something in common.,neutral,0.5993424654006958
"According to the government,neither of us exist.",neutral,0.9385583400726318
"Please pay attention, as this messageis classified and will not be repeated.",caring,0.8809475302696228
"I represent a top secret divisionof the government,",neutral,0.9299250841140747
"designing and testingexperimental technology,",neutral,0.9671053290367126
and we have needof your unique abilities.,neutral,0.8670052886009216
Something happenedat our testing facility.,neutral,0.7263525724411011
- Honey!- Huh? What?,neutral,0.6421908140182495
- Dinner's ready.- Okay.,neutral,0.8089950680732727
"...it is containedwithin an isolated area,",neutral,0.9624148607254028
"it threatens to cause incalculabledamage to itself and our facilities,",neutral,0.674741268157959
jeopardizing hundredsof millions of dollars...,neutral,0.6878700256347656
Is someone in there?,curiosity,0.5572783946990967
"- It's the TV, trying to watch.- Because of its sensitive nature...",neutral,0.9306631088256836
- Stop. It's time for dinner.- One minute!,neutral,0.8609192967414856
"If you accept, your payment will betriple your current annual salary.",neutral,0.8228858709335327
Call the number on the card.Voice-matching will ensure security.,neutral,0.571381688117981
"The supers aren't gone, Mr. Incredible.You're still here.",neutral,0.6409013271331787
You can still do great things. Or,optimism,0.6265248656272888
you can listen to police scanners.Your choice.,neutral,0.744999885559082
You have 24 hours to respond.,neutral,0.9569786787033081
Think about it.,neutral,0.9545429944992065
This messagewill self-destruct.,sadness,0.315441757440567
Uh-oh.,neutral,0.9227851629257202
You are one distracted guy.,neutral,0.8611990213394165
Am I? I don't mean to be.,confusion,0.609411358833313
I know you miss being a heroand your job is frustrating.,annoyance,0.6152856349945068
I just want you to know how much itmeans to me that you stay at it anyway.,desire,0.5739582180976868
- Honey? About the job?- What?,neutral,0.7383983135223389
- Something's happened.- What?,curiosity,0.5044685006141663
"- The, uh...- What?",neutral,0.7841881513595581
"The company is sending meto, uh, a conference.",neutral,0.9686254262924194
- A conference?- Out of town.,neutral,0.9306038022041321
I'm gonna be gone for a few days.,neutral,0.8196170926094055
"They've never sent you to a conferencebefore. This is good, isn't it?",curiosity,0.3916729986667633
Yes.,approval,0.5027540922164917
You see? They're finallyrecognizing your talents.,neutral,0.5454668998718262
- You're moving up.- Yes.,neutral,0.8061245083808899
"- Honey! This is wonderful!- Yes, it is.",admiration,0.922343909740448
Hello?,neutral,0.9319639801979065
This is Mr. Incredible.,neutral,0.6464415192604065
I'm in.,neutral,0.47461235523223877
The Omnidroid 9000is a top secret prototype battle robot.,neutral,0.9627586007118225
Its artificial intelligenceenables it to solve any problem,neutral,0.45858895778656006
"it's confronted with.And, unfortunately...",neutral,0.5945291519165039
Let me guess. It got smart enoughto wonder why it had to take orders.,neutral,0.33305463194847107
"We lost control. Now it's loosein the jungle, threatening our facility.",fear,0.4504314363002777
We've had to evacuate all personnelfrom the island for their own safety.,neutral,0.37874549627304077
How am I going in?,curiosity,0.5627580881118774
"The Omnidroid's defenses necessitatean air drop from 5,000 feet.",neutral,0.965898334980011
Its cloaking devicesmake it difficult to track.,neutral,0.9042201638221741
We're pretty sure it's onthe southern half of the island.,approval,0.49625441431999207
One more thing. Obviously itrepresents a significant investment.,neutral,0.6820052862167358
You want me to shut it downwithout destroying it.,neutral,0.7436201572418213
You are Mr. Incredible.,admiration,0.8699436187744141
"I've got to warn you,it's a learning robot.",neutral,0.23530752956867218
Every moment you fight it increasesits knowledge of how to beat you.,neutral,0.724064290523529
Shut it down. Do it quickly.Don't destroy it.,caring,0.34457817673683167
- And don't die.- Great. Thanks.,gratitude,0.9708617925643921
Showtime.,neutral,0.9368158578872681
Huh?,neutral,0.5914810299873352
Hmm.,neutral,0.9312935471534729
Uh-oh.,neutral,0.9227851629257202
"Oh, my back!",neutral,0.38619178533554077
Oh!,neutral,0.49554046988487244
Surprising. We must bring him back.,surprise,0.8386455178260803
"Sound the all clear,and invite him to dinner.",neutral,0.9373685717582703
"Most important, keep things light.",caring,0.5547914505004883
Praise him. Make him feellike we appreciate his abilities.,admiration,0.9372808337211609
Am I overdressed?,curiosity,0.5302020907402039
"Actually, you look rather dashing.",admiration,0.9057435393333435
- I take it our host is...- I'm sorry.,remorse,0.7994351983070374
He won't be dining with us.He hopes you'll understand.,neutral,0.7167189717292786
Of course. I do usually make it a pointto know who I'm working for.,approval,0.759293258190155
He prefers a certain amountof anonymity.,neutral,0.9464415907859802
"Surely, you of all peopleunderstand that.",approval,0.7476037740707397
"I was just wondering, of all the placesto settle down, why live...",surprise,0.6026822924613953
With a volcano?He's attracted to power. So am I.,neutral,0.8093121647834778
- It's a weakness we share.- Seems a bit unstable.,neutral,0.6276407837867737
I prefer to think of itas misunderstood.,neutral,0.6348887085914612
Aren't we all?,confusion,0.45597660541534424
Volcanic soil is amongthe most fertile on Earth.,neutral,0.40697407722473145
Everything at the tablewas grown right here.,neutral,0.6699699759483337
- How does it compare?- Everything's delicious.,admiration,0.714050829410553
"- Jeez.- Hurry, honey.",neutral,0.9221609830856323
Or you'll be late for work.,neutral,0.956416666507721
"- Have a great day, honey.- Thanks.",gratitude,0.965193510055542
"- Help customers, climb ladders...- Bring bacon.",neutral,0.9570546746253967
All that jazz.,neutral,0.892686128616333
You have an appointment?,neutral,0.6424278020858765
I'm an old friend. I just wanted to...,desire,0.8172440528869629
- All visitors are required...- Go check the electric fence.,neutral,0.9644783139228821
What is it? Who are you?What do you want?,curiosity,0.5999962091445923
"My God, you've gotten fat. Come in.Come, come.",neutral,0.4186250865459442
"Yes, things are going quite well.Quite well. My God, no complaints.",approval,0.6820132732391357
"But, you know, it is not the same.Not the same at all.",disapproval,0.7464262843132019
Weren't you in the news?Some show in Prayge... Prague?,curiosity,0.574045717716217
"Milan, darling. Milan.",neutral,0.7789489030838013
Supermodels.Nothing super about them.,neutral,0.8650912046432495
"Spoiled, stupid, little stick figures",annoyance,0.5094118714332581
with poofy lips who think onlyabout themselves.,neutral,0.935836672782898
Feh! I used to design for gods.,neutral,0.3966507613658905
"But perhaps you come with a challenge,eh? I was surprised to get your call.",surprise,0.8726971745491028
"E, I just need a patch job.",neutral,0.9146497845649719
"Hmm. This is megamesh.Outmoded, but very sturdy.",neutral,0.821037232875824
"And you've torn right through it!What have you been doing, Robert?",neutral,0.6306944489479065
Moonlighting hero work?,neutral,0.49829766154289246
Must have happened a long time ago.,realization,0.424236923456192
"I see. This is a hobo suit, darling.",love,0.4621221721172333
You can't be seen in this.I won't allow it!,disapproval,0.7326622009277344
"- Fifteen years ago, maybe, but now?- What do you mean? You designed it.",curiosity,0.4215722382068634
"I never look back, darling.It distracts from the now.",neutral,0.8084312677383423
You need a new suit.That much is certain.,neutral,0.6299521327018738
A new suit? Where the heckam I gonna get a new suit?,curiosity,0.5307780504226685
You can't! It's impossible!I'm far too busy.,disapproval,0.7421555519104004
"So ask me now,before I again become sane.",neutral,0.9244038462638855
Wait. You want to make me a suit?,curiosity,0.6464359760284424
"You push too hard, darling!But I accept.",approval,0.8232216238975525
- It will be bold. Dramatic!- Yeah.,neutral,0.7015615105628967
Heroic!,neutral,0.8980380892753601
"Yeah, something classic, like Dynaguy!",approval,0.5172035694122314
"Oh! He had a great look!Oh, the cape and the boots...",admiration,0.9295769929885864
No capes!,neutral,0.9404675960540771
- Isn't that my decision?- Do you remember Thunderhead?,curiosity,0.46357691287994385
"Tall, storm powers. Nice man.Good with kids.",admiration,0.9224588871002197
"- Listen, E...- November 15th of '58.",neutral,0.9607650637626648
"All was well, another day saved",neutral,0.28706616163253784
when his cape snaggedon a missile fin.,neutral,0.9636802077293396
Thunderhead was notthe brightest bulb...,neutral,0.742216944694519
Stratogale!,neutral,0.9635085463523865
"April 23rd, '57.Cape caught in a jet turbine.",neutral,0.9612102508544922
You can't generalizeabout these things.,disapproval,0.5401505827903748
"Meta-Man. Express elevator.Dynaguy, snag on takeoff.",neutral,0.9705833196640015
"Splashdown, sucked into a vortex.No capes!",neutral,0.9655497074127197
"Now, go on. Your new suit will befinished before your next assignment.",neutral,0.8301613926887512
You know I'm retired from hero work.,sadness,0.5074020028114319
"As am I, Robert.Yet, here we are.",neutral,0.8763570785522461
"E, I only need a patch job.For sentimental reasons.",neutral,0.8041450381278992
Fine.I will also fix the hobo suit.,approval,0.6166172623634338
"- You're the best of the best, E.- Yes, I know, darling. I know.",admiration,0.8740485310554504
"Don't answer it, honey, I got it!",neutral,0.4659620225429535
- Hello?- We have a new assignment for you.,neutral,0.9110655784606934
- How soon can you get here?- I'll leave tomorrow morning.,curiosity,0.5432063341140747
- See you there.- Goodbye.,neutral,0.9596761465072632
"Who was that, honey? The, uh, office?",curiosity,0.5683082342147827
"Another conference.Short notice, but, you know,",neutral,0.9256371259689331
duty calls.,neutral,0.9565967321395874
"- Bob?- Yeah, what's up, honey?",neutral,0.690009593963623
"- Ha... Have a great trip.- Thanks, sweetie.",gratitude,0.9858054518699646
- I'll call you when I get there.- I love you.,love,0.9553582072257996
"- So much.- I love you, too.",love,0.9566786289215088
This is your automated Captain.,neutral,0.9311824440956116
Would you care for more mimosa?,curiosity,0.7464385628700256
- Don't mind if I do. Thanks.- You're welcome.,gratitude,0.9872954487800598
Currently 78 degrees in Nomanisan.Perfect weather for flying.,admiration,0.7462432980537415
Please fasten your seat belt.We're beginning our descent.,neutral,0.9455899000167847
"Hello, Mr. Incredible.Nice suit.",admiration,0.9150558710098267
Thanks.,gratitude,0.9890905022621155
"Nice to be back, Mirage.",admiration,0.7227922677993774
You'll be briefed on your assignmentin the conference room at 2:00.,neutral,0.9565155506134033
"- D Wing, room A-113.- 2:00. Got it.",approval,0.6175174117088318
See you there.,neutral,0.9665207862854004
Edna.,neutral,0.9594379663467407
"- I'd like to speak to Edna, please.- This is Edna.",neutral,0.6412940621376038
- E? This is Helen.- Helen who?,neutral,0.756372332572937
Helen Parr? You know...,neutral,0.8641268610954285
Elastigirl?,neutral,0.6197355389595032
Darling! It's been such a long timeafter all these years! So long!,excitement,0.5175405144691467
It's been a while.,neutral,0.72221839427948
There's only one personBob would trust,neutral,0.9474272727966309
to patch his super suit. That's you.,neutral,0.9239540100097656
"Yes, yes, yes. Marvelous, isn't it?",approval,0.3347010910511017
Much better than thosehorrible pajamas he used to wear.,neutral,0.20467835664749146
They are finished.When are you coming to see?,neutral,0.6908480525016785
- I'm calling about...- Don't make me beg.,neutral,0.8516269326210022
"- I won't do it, you know.- Beg?",disapproval,0.5895206928253174
"No, I'm calling about suit.",disapproval,0.6428470611572266
Bob's suit!I'm calling about Bob's suit.,neutral,0.9595659375190735
"You come in one hour, darling.I insist, okay? Okay. Goodbye.",approval,0.36622515320777893
Hmm.,neutral,0.9312935471534729
It's bigger!,neutral,0.7430243492126465
It's badder!,annoyance,0.3646312654018402
"Ladies and gentlemen,it's too much for Mr. Incredible!",admiration,0.29190918803215027
It's finally ready.,neutral,0.659666895866394
"You know, I went through quite a fewsupers to get it worthy to fight you,",neutral,0.709524393081665
"but, man, it wasn't good enough!",disapproval,0.7660161256790161
"After you trashed the last one, I hadto make some major modifications.",neutral,0.6514732241630554
"Sure it was difficult,but you are worth it.",admiration,0.6238636374473572
"I mean, after all, I am your biggest fan.",admiration,0.4794839918613434
- Buddy?- My name is not Buddy!,neutral,0.8765313029289246
And it's not IncrediBoy either!,neutral,0.688413143157959
That ship has sailed.All I wanted was to help you.,desire,0.6843643188476562
I only wanted to help!And what did you say to me?,desire,0.46395838260650635
"Fly home, Buddy. I work alone.",neutral,0.9552112817764282
It tore me apart.But I learned an important lesson.,realization,0.349909245967865
You can't count on anyone.,neutral,0.8546257615089417
Especially your heroes.,neutral,0.9475188255310059
I was wrong to treat you that way.I'm sorry.,remorse,0.848398745059967
"See? Now you respect me,because I'm a threat.",admiration,0.3968943655490875
That's the way it works.,approval,0.7814376950263977
"There's a lot of people,whole countries who want respect.",neutral,0.5213351249694824
And they will paythrough the nose to get it.,neutral,0.9529366493225098
How do you think I got rich?I invented weapons.,curiosity,0.7008106708526611
"Now I have a weapon only I can defeat.And when I unleash it, I'll get...",approval,0.36816880106925964
You sly dog!You got me monologuing.,annoyance,0.2704811692237854
I can't believe it.,surprise,0.8352944254875183
"It's cool, huh? Zero-point energy.I save the best inventions for myself.",approval,0.6490488052368164
Am I good enough now?,confusion,0.6834313273429871
Who's super now?,curiosity,0.6119817495346069
I'm Syndrome! Your nemesis and...,neutral,0.9521244764328003
"Oh, brilliant!",admiration,0.9473111629486084
"All right, try this one on for size,big boy.",neutral,0.6544560790061951
Gazerbeam.,neutral,0.9688270092010498
Kronos?,neutral,0.730032205581665
Life reading negative.Mr. Incredible terminated.,sadness,0.4681957960128784
"This project has completelyconfiscated my life, darling.",love,0.43900731205940247
"Consumed me as only hero work can.My best work, I must admit.",admiration,0.8854902982711792
"Simple, elegant, yet bold. You will die.",neutral,0.6272179484367371
"- E, I just...- I did Robert's suit,",neutral,0.9532729983329773
"and it turned out so beautiful,I had to continue.",admiration,0.9586671590805054
"It's great to see you, but I haveno idea what you're talking about.",confusion,0.7776959538459778
"- I just...- Yes, words are useless.",approval,0.29317086935043335
"Gobble, gobble, gobble.Too much of it, darling. Too much!",neutral,0.2201080024242401
That is why I show you my work.,neutral,0.9108748435974121
That is why you are here.,neutral,0.7665063142776489
Edna Mode.,neutral,0.9651660919189453
And guest.,neutral,0.9677459597587585
Come. Sit.,neutral,0.9583281874656677
- Cream and sugar?- Thanks.,gratitude,0.9589000344276428
- I started with the baby.- Started?,neutral,0.7683297395706177
Shh! Darling! I cut it a littleroomy for the free movement.,neutral,0.8863187432289124
"The fabric is comfortablefor sensitive skin,",approval,0.48045819997787476
And can also withstanda temperature of over 1 000 degrees.,neutral,0.7586934566497803
Completely bulletproof.,neutral,0.6451120972633362
"And machine washable, darling.That's a new feature.",neutral,0.3810369074344635
What on earth do you thinkthe baby will be doing?,curiosity,0.6767919063568115
"Well, I'm sure I don't know, darling.Luck favors the prepared.",approval,0.7514734268188477
"I didn't know the baby's powers,so I covered the basics.",neutral,0.46613383293151855
- Jack-Jack doesn't have any powers.- No?,neutral,0.7210189700126648
"Well, he'll look fabulous anyway.",admiration,0.8945857882499695
Your boy's suit I designedto withstand enormous friction,neutral,0.8834089040756226
without heating up or wearing out.A useful feature.,approval,0.5282198786735535
Your daughter's suit was tricky.,neutral,0.6494649052619934
I finally created a sturdy material thatwill disappear completely as she does.,neutral,0.31263670325279236
"Your suit can stretch as far as you can,without injuring yourself,",neutral,0.8082062602043152
and still retain its shape.,neutral,0.8262841701507568
"Virtually indestructible,",neutral,0.9240423440933228
yet it breathes like Egyptian cotton.,neutral,0.9329361319541931
"As an extra feature,each suit contains a homing device,",neutral,0.9326319098472595
giving you the precise global locationof the wearer at the touch of a button.,neutral,0.8767915964126587
"Well, darling? What do you think?",curiosity,0.5094600915908813
What do I think? Bob is retired!I'm retired!,neutral,0.4720621109008789
Our family is underground.,neutral,0.9406406879425049
You helped my husband resumesecret hero work behind my back?,neutral,0.3747903108596802
"Well, I assumed you knew, darling.",neutral,0.9298481941223145
Why would he keep secrets from you?,curiosity,0.49346843361854553
He wouldn't. Didn't. Doesn't.,disapproval,0.5745261311531067
Men at Robert's age are often unstable.,neutral,0.8436492085456848
- Prone to weakness.- What are you saying?,neutral,0.7376237511634827
Do you know where he is?,curiosity,0.6282530426979065
- Of course.- Do you know where he is?,neutral,0.5826365351676941
"- Hey, hey. We got a man down!- Come on, let's go.",neutral,0.7872849106788635
Are you okay?What happened?,caring,0.6953986287117004
Break surveillanceand engage. Continuing sweep...,neutral,0.9443820714950562
"- Insuricare.- Oh, hello. This is Helen Parr.",neutral,0.8860450983047485
Bob Parr is my husband.,neutral,0.9533622860908508
I was wondering if you could give methe number of the hotel he's staying at?,curiosity,0.8490583300590515
- The number I have is no good.- Mr. Parr no longer works here.,disapproval,0.6464557647705078
What do you mean? He's ona business trip. A company retreat.,neutral,0.6812882423400879
My records say he was terminatedalmost two months ago.,neutral,0.8025902509689331
"So, you don't know where he is.",neutral,0.9478111267089844
Would you like to find out?,curiosity,0.751063346862793
"I am such an idiot.I let this happen, you know.",annoyance,0.6918942332267761
"The new sports car, the gettingin shape, the blond hair, the lies.",neutral,0.8095102310180664
"Yes, he attempts to relive the past.",neutral,0.694658100605011
Now I'm losing him! What'll I do?What'll I do?,sadness,0.6101917624473572
What are you talking about?,curiosity,0.5201595425605774
You are Elastigirl! My God!Pull yourself together.,admiration,0.3193643093109131
What will you do? Is this a question?,curiosity,0.628227174282074
"Show him you rememberthat he is Mr. Incredible,",neutral,0.8682726621627808
and you will remind him who you are!,neutral,0.9648508429527283
"Well, you know where he is. Go!Confront the problem! Fight! Win!",approval,0.368299663066864
"And call me when you get back, darling.I enjoy our visits.",joy,0.8912219405174255
There's lots of leftoversthat you can reheat.,neutral,0.9286820888519287
"Make sure Dash does his homework.And both of you, get to bed on time.",neutral,0.8864772915840149
I should be back tonight. Late.,neutral,0.8812439441680908
"You can be in charge that long,can't you?",curiosity,0.5419712066650391
Yeah. But why am I in charge again?,curiosity,0.5500972867012024
Nothing. Just a little trouble with Daddy.,neutral,0.44041064381599426
"You mean Dad's in trouble,or Dad is the trouble?",confusion,0.4632112383842468
"I mean either he's in trouble,or he's going to be.",neutral,0.7389630675315857
"What's that?Where'd you get that, Mom?",curiosity,0.6677429676055908
"You made a cool outfit?Hey, are those for us?",admiration,0.6458225846290588
We all get cool outfits?,curiosity,0.3513551950454712
Dash!You come back here this moment!,neutral,0.9433490633964539
"Hey, Snug. Thanks for getting back.",gratitude,0.988749623298645
"I know this is short notice,but I was hoping that I could...",optimism,0.8640908598899841
"- What are these?- Look, I'm The Dash!",neutral,0.5757095813751221
- The Dash likes.- Just a second.,neutral,0.9624418020248413
- Take that off before somebody sees.- You're packing one just like it.,neutral,0.9670480489730835
- Are you hiding something?- Please. I'm on the phone...,neutral,0.6241177320480347
- Dash!- This is yours. It's specially made.,neutral,0.6211497783660889
- What's going on?- You're not coming! I gotta pack!,neutral,0.4181627035140991
What makes you think it's special?,curiosity,0.7186779975891113
I don't know. Why'd Mom try to hide it?,confusion,0.8833715319633484
"Snug, I'm calling in a solid you owe me.",neutral,0.7888033986091614
- What do you need?- A jet. What do you got that's fast?,curiosity,0.6025802493095398
Let me think.,neutral,0.9613648056983948
Island approach.India Golf niner-niner checking in.,neutral,0.9647884368896484
VFR on top. Over.,neutral,0.9686440825462341
"Island tower,this is India Golf niner-niner",neutral,0.9650549292564392
requesting vectors to the initial.,neutral,0.9696799516677856
"Easy, Helen. Easy. Easy, girl.",neutral,0.6715271472930908
You're overreacting. Everything's fine.They're just all getting coffee.,annoyance,0.3614405393600464
At the same time. Yeah.,neutral,0.7922348976135254
"You, sir, truly are ""Mr. Incredible.""I was right to idolize you.",admiration,0.9087804555892944
"I always knew you were tough,but tricking the probe",neutral,0.8749597072601318
"by hiding under the bonesof another super? Oh, man!",neutral,0.4229295551776886
I'm still geeking out about it!,neutral,0.9321373701095581
